3,62,27662
3,63,25304
3,64,24109
3,65,24464
3,66,23906
3,67,22652
3,68,21637
3,69,23885
3,70,23575
3,71,25365
3,72,25745
3,73,24713
3,74,25615
3,75,26774
3,76,29303
3,77,28346
3,78,29590
3,79,29591
3,80,31411
3,81,29137
3,82,31556
3,83,32157
3,84,30731
3,85,29669
3,86,31834
3,87,29564
3,88,30129
3,89,30408
3,90,33153
3,91,31889
3,92,31263
3,93,32073
3,94,37607
3,95,35558
3,96,35009
3,97,36075
3,98,44196
3,99,43567
3,100,38272
3,101,38609
3,102,39155
3,103,39787
3,104,41249
3,105,44321
3,106,47219
3,107,42958
3,108,43001
3,109,46024
3,110,46091
3,111,46083
3,112,39741
3,113,42331
3,114,41667
3,115,42241
3,116,42187
3,117,45783
3,118,42897
3,119,42122
0,0,0
4,8,25796
4,9,24606
4,10,22054
4,11,23481
4,12,16590
4,13,14686
4,14,18955
4,15,19570
4,16,19202
4,17,19481
4,18,19534
4,19,20058
4,20,25263
4,21,27383
4,22,25875
4,23,26276
4,24,25173
4,25,23293
4,26,23183
4,27,22360
4,28,26747
4,29,23045
4,30,23456
4,31,28589
4,32,26958
4,33,24761
4,34,27866
4,35,30236
4,36,38549
4,37,37663
4,38,35723
4,39,37666
4,40,36619
4,41,35561
4,42,35675
4,43,35353
4,44,36459
4,45,34206
4,46,35143
4,47,33420
4,48,32926
4,49,31237
4,50,33449
4,51,36314
4,52,39123
4,53,38375
4,54,34863
4,55,32088
4,56,33039
4,57,35955
4,58,31975
4,59,28633
4,60,27899
4,61,23100
4,62,23040
4,63,22289
4,64,22404
4,65,23948
4,66,25325
4,67,25220
4,68,23786
4,69,23636
4,70,23273
4,71,25721
4,72,25370
4,73,25292
4,74,28977
4,75,27054
4,76,25769
4,77,24616
4,78,28890
4,79,24800
4,80,26504
4,81,25729
4,82,25958
4,83,25869
4,84,25720
4,85,29641
4,86,30223
4,87,31508
4,88,32744
4,89,34668
4,90,34843
4,91,35508
4,92,39744
4,93,41779
4,94,42085
4,95,41926
4,96,41875
4,97,36627
4,98,38204
4,99,39646
4,100,49052
4,101,50842
4,102,52280
4,103,51375
4,104,50012
4,105,48711
4,106,50983
4,107,44020
4,108,46676
4,109,49322
4,110,46153
4,111,47092
4,112,47804
4,113,48539
4,114,50512
4,115,47968
4,116,49333
4,117,51382
4,118,50759
4,119,59178
0,0,0
5,10,21018
5,11,14853
5,12,19044
5,13,20569
5,14,22998
5,15,21094
5,16,17889
5,17,20714
5,18,27756
5,19,30937
5,20,34975
5,21,32579
5,22,27431
5,23,28431
5,24,26307
5,25,27246
5,26,30699
5,27,29788
5,28,28499
5,29,29606
5,30,28712
5,31,25263
5,32,24596
5,33,26657
5,34,37206
5,35,33346
5,36,34241
5,37,38273
5,38,35886
5,39,38688
5,40,39645
5,41,40602
5,42,44094
5,43,43089
5,44,39388
5,45,37684
5,46,41283
5,47,42441
5,48,42629
5,49,44737
5,50,40272
5,51,41639
5,52,44158
5,53,40435
5,54,37697
5,55,39684
5,56,33514
5,57,29695
5,58,27840
5,59,26731
5,60,26646
5,61,24801
5,62,24855
5,63,24753
5,64,25908
5,65,26242
5,66,25353
5,67,23610
5,68,22926
5,69,23496
5,70,23023
5,71,25183
5,72,25925
5,73,24510
5,74,21778
5,75,21139
5,76,22429
5,77,22909
5,78,24493
5,79,25559
5,80,26308
5,81,26174
5,82,26869
5,83,27196
5,84,31687
5,85,31998
5,86,33897
5,87,31986
5,88,33761
5,89,34437
5,90,38611
5,91,41759
5,92,42106
5,93,37039
5,94,39656
5,95,39324
5,96,41259
5,97,41509
5,98,39109
5,99,37476
5,100,35355
5,101,35575
5,102,43214
5,103,41636
5,104,42098
5,105,47986
5,106,45184
5,107,45747
5,108,54040
5,109,49533
5,110,50275
5,111,49860
5,112,53787
5,113,51456
5,114,57313
5,115,60814
5,116,67385
5,117,68383
5,118,77072
5,119,73118
0,0,0
6,12,28092
6,13,19773
6,14,15216
6,15,17142
6,16,20177
6,17,27565
6,18,33291
6,19,30869
6,20,27876
6,21,31731
6,22,34128
6,23,31464
6,24,27046
6,25,23669
6,26,27134
6,27,28485
6,28,31585
6,29,30072
6,30,27449
6,31,28022
6,32,29741
6,33,32292
6,34,26867
6,35,30100
6,36,39836
6,37,37648
6,38,41918
6,39,42915
6,40,43123
6,41,40282
6,42,37480
6,43,35152
6,44,40362
6,45,41007
6,46,40311
6,47,38970
6,48,39331
6,49,44318
6,50,40215
6,51,37076
6,52,33022
6,53,34776
6,54,29942
6,55,28852
6,56,30517
6,57,32388
6,58,32943
6,59,28968
6,60,29276
6,61,29330
6,62,26324
6,63,26264
6,64,27646
6,65,27877
6,66,25053
6,67,25887
6,68,23654
6,69,22024
6,70,21189
6,71,23061
6,72,25556
6,73,25372
6,74,27641
6,75,27028
6,76,26697
6,77,25361
6,78,26763
6,79,25021
6,80,27026
6,81,29321
6,82,33290
6,83,34425
6,84,33765
6,85,30806
6,86,34127
6,87,35378
6,88,41252
6,89,39262
6,90,42016
6,91,40600
6,92,41118
6,93,41118
6,94,39507
6,95,40318
6,96,41341
6,97,39518
6,98,39713
6,99,38134
6,100,39892
6,101,38177
6,102,39605
6,103,47000
6,104,49491
6,105,46458
6,106,49533
6,107,54115
6,108,53654
6,109,56340
6,110,58700
6,111,61828
6,112,63010
6,113,70886
6,114,73428
6,115,74856
6,116,75358
6,117,65033
6,118,66112
6,119,63582
0,0,0
7,14,18799
7,15,21838
7,16,26170
7,17,27869
7,18,29710
7,19,28007
7,20,31951
7,21,33482
7,22,29126
7,23,26840
7,24,26752
7,25,28223
7,26,29464
7,27,31207
7,28,32057
7,29,30518
7,30,31789
7,31,31147
7,32,28497
7,33,29014
7,34,39369
7,35,45234
7,36,42516
7,37,45808
7,38,50731
7,39,48379
7,40,47999
7,41,51455
7,42,45155
7,43,46845
7,44,38111
7,45,38882
7,46,38670
7,47,40911
7,48,36146
7,49,35251
7,50,33991
7,51,35434
7,52,33482
7,53,31432
7,54,35290
7,55,37847
7,56,34443
7,57,38223
7,58,36901
7,59,34447
7,60,34670
7,61,32086
7,62,30523
7,63,30469
7,64,29914
7,65,31166
7,66,28000
7,67,27063
7,68,24795
7,69,27927
7,70,26819
7,71,28693
7,72,26495
7,73,26814
7,74,28840
7,75,28691
7,76,26230
7,77,26034
7,78,25429
7,79,26004
7,80,29183
7,81,30217
7,82,30358
7,83,32777
7,84,32604
7,85,34893
7,86,35804
7,87,34877
7,88,35181
7,89,34972
7,90,40000
7,91,38350
7,92,38660
7,93,40354
7,94,41123
7,95,39511
7,96,39590
7,97,41527
7,98,43449
7,99,40639
7,100,43401
7,101,45302
7,102,43431
7,103,52432
7,104,56489
7,105,56701
7,106,59589
7,107,59112
7,108,55276
7,109,65271
7,110,66003
7,111,61213
7,112,61224
7,113,63911
7,114,62698
7,115,56292
7,116,58597
7,117,61173
7,118,67358
7,119,72238
0,0,0
8,16,26754
8,17,23590
8,18,34358
8,19,33926
8,20,26539
8,21,25421
8,22,25310
8,23,26457
8,24,32556
8,25,30408
8,26,32942
8,27,33112
8,28,37205
8,29,33663
8,30,32033
8,31,30932
8,32,33439
8,33,53032
8,34,47310
8,35,46271
8,36,49739
8,37,49862
8,38,49079
8,39,48275
8,40,45149
8,41,49495
8,42,46480
8,43,40948
8,44,40784
8,45,41788
8,46,36864
8,47,36300
8,48,39844
8,49,42280
8,50,38640
8,51,36216
8,52,36569
8,53,36489
8,54,39793
8,55,38474
8,56,34820
8,57,34660
8,58,35223
8,59,32232
8,60,34577
8,61,35233
8,62,35174
8,63,30619
8,64,34804
8,65,30037
8,66,30526
8,67,28270
8,68,28663
8,69,29394
8,70,31007
8,71,28394
8,72,29237
8,73,27611
8,74,25668
8,75,26932
8,76,26781
8,77,25736
8,78,26792
8,79,27449
8,80,30558
8,81,29413
8,82,29720
8,83,28802
8,84,31723
8,85,33223
8,86,34929
8,87,35877
8,88,37278
8,89,38990
8,90,37764
8,91,36309
8,92,36309
8,93,39387
8,94,37248
8,95,44637
8,96,45507
8,97,45729
8,98,49357
8,99,45458
8,100,45907
8,101,47170
8,102,46061
8,103,54479
8,104,54972
8,105,55151
8,106,53036
8,107,55459
8,108,54103
8,109,56849
8,110,52318
8,111,57604
8,112,63650
8,113,59662
8,114,62960
8,115,65713
8,116,66733
8,117,68286
8,118,70679
8,119,72186
0,0,0
9,18,27497
9,19,28315
9,20,29058
9,21,27358
9,22,30491
9,23,31162
9,24,34861
9,25,43927
9,26,44537
9,27,41382
9,28,36662
9,29,30406
9,30,35155
9,31,43161
9,32,60881
9,33,57133
9,34,54421
9,35,53470
9,36,50177
9,37,45728
9,38,40672
9,39,39801
9,40,47386
9,41,43534
9,42,44252
9,43,37474
9,44,36827
9,45,42751
9,46,41115
9,47,45527
9,48,40181
9,49,40369
9,50,35043
9,51,35797
9,52,36337
9,53,35352
9,54,37853
9,55,34201
9,56,31241
9,57,33514
9,58,35424
9,59,31902
9,60,32923
9,61,33397
9,62,35446
9,63,35809
9,64,31908
9,65,31188
9,66,31800
9,67,29300
9,68,27876
9,69,29266
9,70,29313
9,71,29681
9,72,29953
9,73,28968
9,74,28042
9,75,28329
9,76,28513
9,77,27150
9,78,27915
9,79,28839
9,80,29991
9,81,30970
9,82,28745
9,83,30525
9,84,32621
9,85,32127
9,86,34321
9,87,32130
9,88,32253
9,89,35102
9,90,38055
9,91,39900
9,92,38895
9,93,42581
9,94,42147
9,95,41499
9,96,48571
9,97,50159
9,98,45844
9,99,46964
9,100,45128
9,101,45285
9,102,44627
9,103,51456
9,104,51826
9,105,51181
9,106,54033
9,107,57388
9,108,61004
9,109,60707
9,110,59845
9,111,62127
9,112,66054
9,113,68226
9,114,69043
9,115,69350
9,116,71498
9,117,70002
9,118,67763
9,119,67780
0,0,0
10,20,31421
10,21,35876
10,22,30172
10,23,34461
10,24,37279
10,25,41439
10,26,43166
10,27,43960
10,28,39034
10,29,40279
10,30,58458
10,31,60316
10,32,52471
10,33,59474
10,34,46826
10,35,43415
10,36,38862
10,37,37040
10,38,37332
10,39,46523
10,40,41647
10,41,40018
10,42,39689
10,43,45866
10,44,41262
10,45,41731
10,46,41065
10,47,42426
10,48,39499
10,49,40164
10,50,39965
10,51,35915
10,52,34314
10,53,36623
10,54,37179
10,55,38742
10,56,40270
10,57,38634
10,58,33958
10,59,36281
10,60,34783
10,61,38900
10,62,39599
10,63,36298
10,64,34576
10,65,33286
10,66,32811
10,67,30743
10,68,27415
10,69,32054
10,70,31450
10,71,28572
10,72,29300
10,73,28902
10,74,27181
10,75,26344
10,76,27981
10,77,27561
10,78,29652
10,79,31578
10,80,29785
10,81,34666
10,82,32371
10,83,32406
10,84,35383
10,85,34136
10,86,33129
10,87,35772
10,88,37430
10,89,38540
10,90,38595
10,91,40286
10,92,44183
10,93,49137
10,94,49466
10,95,47818
10,96,44121
10,97,46561
10,98,48045
10,99,44715
10,100,45566
10,101,40801
10,102,42491
10,103,55213
10,104,57004
10,105,57155
10,106,61738
10,107,62203
10,108,60743
10,109,63868
10,110,66370
10,111,66231
10,112,68655
10,113,68655
10,114,67676
10,115,69505
10,116,70322
10,117,67577
10,118,68526
10,119,73518
0,0,0
11,22,34173
11,23,43017
11,24,44392
11,25,46065
11,26,42445
11,27,42254
11,28,56796
11,29,63211
11,30,56071
11,31,55468
11,32,54565
11,33,46033
11,34,37806
11,35,36040
11,36,37682
11,37,37760
11,38,45943
11,39,39627
11,40,44186
11,41,46195
11,42,42468
11,43,45051
11,44,42284
11,45,37937
11,46,37535
11,47,41018
11,48,41192
11,49,36580
11,50,38422
11,51,40266
11,52,39172
11,53,41484
11,54,40062
11,55,40136
11,56,41115
11,57,38753
11,58,38833
11,59,39616
11,60,39466
11,61,40499
11,62,42418
11,63,37081
11,64,39855
11,65,30555
11,66,30053
11,67,30701
11,68,29666
11,69,30067
11,70,30296
11,71,30260
11,72,28563
11,73,28540
11,74,27665
11,75,26761
11,76,27601
11,77,33631
11,78,36848
11,79,33733
11,80,34846
11,81,34443
11,82,36438
11,83,35582
11,84,34706
11,85,32283
11,86,35061
11,87,35097
11,88,40658
11,89,42395
11,90,44848
11,91,43787
11,92,48683
11,93,45020
11,94,44146
11,95,43176
11,96,42940
11,97,46330
11,98,44974
11,99,43053
11,100,44352
11,101,47798
11,102,58900
11,103,59904
11,104,58913
11,105,61868
11,106,59481
11,107,63356
11,108,68131
11,109,68532
11,110,72094
11,111,66501
11,112,67128
11,113,67703
11,114,65882
11,115,66576
11,116,68561
11,117,69644
11,118,70851
11,119,62965
0,0,0
12,24,46861
12,25,42793
12,26,53888
12,27,56016
12,28,60074
12,29,61360
12,30,57552
12,31,55426
12,32,47346
12,33,38866
12,34,40591
12,35,41517
12,36,45647
12,37,40176
12,38,39446
12,39,40132
12,40,41602
12,41,43958
12,42,43309
12,43,37407
12,44,36794
12,45,39597
12,46,31906
12,47,36967
12,48,42157
12,49,41143
12,50,42026
12,51,42075
12,52,40427
12,53,43690
12,54,41242
12,55,38300
12,56,39059
12,57,41961
12,58,45679
12,59,45266
12,60,47114
12,61,38112
12,62,35328
12,63,30633
12,64,28532
12,65,30605
12,66,29375
12,67,29633
12,68,30829
12,69,31668
12,70,31100
12,71,28357
12,72,29016
12,73,30036
12,74,30595
12,75,31484
12,76,33609
12,77,33776
12,78,37756
12,79,41077
12,80,35704
12,81,31757
12,82,31669
12,83,32328
12,84,36312
12,85,36575
12,86,34570
12,87,35147
12,88,43689
12,89,41037
12,90,43526
12,91,42776
12,92,43352
12,93,42504
12,94,42066
12,95,44208
12,96,44471
12,97,42272
12,98,45654
12,99,46581
12,100,46505
12,101,58269
12,102,57752
12,103,56585
12,104,59593
12,105,68625
12,106,72008
12,107,70115
12,108,66871
12,109,65471
12,110,62877
12,111,64235
12,112,67252
12,113,67918
12,114,71461
12,115,68726
12,116,66998
12,117,63978
12,118,64768
12,119,63590
0,0,0
13,26,57430
13,27,57254
13,28,57437
13,29,52595
13,30,53389
13,31,55376
13,32,50381
13,33,46272
13,34,48090
13,35,47523
13,36,41254
13,37,40084
13,38,40464
13,39,42371
13,40,43582
13,41,42871
13,42,38785
13,43,39349
13,44,35528
13,45,35601
13,46,38747
13,47,40942
13,48,42067
13,49,43636
13,50,41751
13,51,40617
13,52,42072
13,53,42007
13,54,43599
13,55,42414
13,56,42509
13,57,46308
13,58,40507
13,59,40613
13,60,34650
13,61,33245
13,62,31595
13,63,31556
13,64,29901
13,65,30845
13,66,32574
13,67,31830
13,68,32721
13,69,33199
13,70,31669
13,71,29952
13,72,30020
13,73,29400
13,74,30100
13,75,31671
13,76,34926
13,77,35004
13,78,35788
13,79,35102
13,80,32826
13,81,32367
13,82,34091
13,83,31360
13,84,37021
13,85,37715
13,86,37387
13,87,38305
13,88,39956
13,89,44721
13,90,41919
13,91,41959
13,92,38648
13,93,42026
13,94,41499
13,95,42075
13,96,41667
13,97,43808
13,98,43290
13,99,46860
13,100,55708
13,101,52979
13,102,60370
13,103,65437
13,104,64966
13,105,59647
13,106,60927
13,107,60927
13,108,60656
13,109,65214
13,110,65379
13,111,65212
13,112,65212
13,113,64563
13,114,67831
13,115,61676
13,116,61958
13,117,61752
13,118,58526
13,119,61745
0,0,0
14,28,46559
14,29,55145
14,30,55707
14,31,49609
14,32,46291
14,33,45086
14,34,44744
14,35,43701
14,36,43754
14,37,43301
14,38,38024
14,39,38293
14,40,37382
14,41,35601
14,42,37328
14,43,36935
14,44,35483
14,45,38132
14,46,39997
14,47,39971
14,48,43067
14,49,43699
14,50,41771
14,51,38196
14,52,42443
14,53,43974
14,54,43337
14,55,40217
14,56,37689
14,57,34817
14,58,37139
14,59,37057
14,60,31216
14,61,30769
14,62,31878
14,63,29491
14,64,32364
14,65,31761
14,66,33394
14,67,33771
14,68,31391
14,69,30849
14,70,27275
14,71,28243
14,72,30355
14,73,31118
14,74,33153
14,75,36682
14,76,40700
14,77,36071
14,78,38000
14,79,38225
14,80,37576
14,81,35051
14,82,38875
14,83,34969
14,84,36503
14,85,40787
14,86,40205
14,87,40862
14,88,40398
14,89,39625
14,90,36587
14,91,39676
14,92,39511
14,93,43347
14,94,42295
14,95,42837
14,96,43277
14,97,44859
14,98,47037
14,99,55469
14,100,59400
14,101,58689
14,102,60588
14,103,59873
14,104,59357
14,105,58530
14,106,60891
14,107,59942
14,108,60753
14,109,63368
14,110,61619
14,111,62579
14,112,64544
14,113,59537
14,114,61943
14,115,60463
14,116,60591
14,117,65703
14,118,65832
14,119,58737
0,0,0
15,30,46009
15,31,41480
15,32,43954
15,33,43417
15,34,45379
15,35,46357
15,36,47580
15,37,43484
15,38,35937
15,39,32478
15,40,33471
15,41,35912
15,42,37293
15,43,38876
15,44,39210
15,45,39826
15,46,41120
15,47,42124
15,48,44623
15,49,41220
15,50,41978
15,51,42438
15,52,38894
15,53,38373
15,54,34954
15,55,33422
15,56,33645
15,57,37022
15,58,33661
15,59,29391
15,60,29613
15,61,31524
15,62,31357
15,63,28151
15,64,27590
15,65,27358
15,66,29922
15,67,29211
15,68,30080
15,69,29549
15,70,31482
15,71,29539
15,72,33044
15,73,32811
15,74,38490
15,75,40490
15,76,39295
15,77,38736
15,78,37620
15,79,39577
15,80,34455
15,81,35723
15,82,36800
15,83,38796
15,84,41230
15,85,37667
15,86,37719
15,87,37843
15,88,37944
15,89,37983
15,90,39734
15,91,40172
15,92,43006
15,93,40968
15,94,44627
15,95,45982
15,96,47499
15,97,45784
15,98,58104
15,99,53787
15,100,56581
15,101,58612
15,102,57730
15,103,59089
15,104,60095
15,105,61002
15,106,61538
15,107,60855
15,108,63002
15,109,68172
15,110,66286
15,111,67081
15,112,62630
15,113,61344
15,114,62229
15,115,62497
15,116,58719
15,117,59381
15,118,60850
15,119,53092
0,0,0
16,32,43322
16,33,42748
16,34,45180
16,35,42466
16,36,45647
16,37,38296
16,38,33664
16,39,36970
16,40,35927
16,41,39184
16,42,37670
16,43,39259
16,44,41383
16,45,41808
16,46,42860
16,47,40621
16,48,41275
16,49,36020
16,50,37090
16,51,35967
16,52,34055
16,53,34829
16,54,32425
16,55,35916
16,56,35041
16,57,32300
16,58,31958
16,59,27172
16,60,30386
16,61,27694
16,62,26540
16,63,27636
16,64,29404
16,65,29426
16,66,31619
16,67,32409
16,68,29411
16,69,30272
16,70,31469
16,71,32694
16,72,36369
16,73,40663
16,74,38252
16,75,42820
16,76,39546
16,77,34772
16,78,35036
16,79,38946
16,80,36907
16,81,35091
16,82,40527
16,83,38195
16,84,38623
16,85,37351
16,86,37101
16,87,41120
16,88,38098
16,89,39830
16,90,40730
16,91,42116
16,92,42665
16,93,46138
16,94,48204
16,95,45437
16,96,47295
16,97,53762
16,98,56904
16,99,56938
16,100,59070
16,101,58175
16,102,58317
16,103,57928
16,104,60722
16,105,60996
16,106,60501
16,107,64239
16,108,64572
16,109,62008
16,110,58502
16,111,65352
16,112,65811
16,113,61786
16,114,57380
16,115,57560
16,116,59414
16,117,58386
16,118,49833
16,119,52021
0,0,0
17,34,41401
17,35,37460
17,36,41001
17,37,37451
17,38,38053
17,39,37408
17,40,40359
17,41,40271
17,42,40338
17,43,42447
17,44,41945
17,45,41196
17,46,35055
17,47,35391
17,48,35767
17,49,34267
17,50,33129
17,51,35114
17,52,34279
17,53,36043
17,54,36053
17,55,30925
17,56,29630
17,57,24517
17,58,25016
17,59,25586
17,60,27532
17,61,28330
17,62,26214
17,63,28188
17,64,27814
17,65,28629
17,66,30026
17,67,29211
17,68,28245
17,69,30810
17,70,36831
17,71,36117
17,72,42689
17,73,41718
17,74,38686
17,75,34261
17,76,34888
17,77,35983
17,78,37896
17,79,37513
17,80,37107
17,81,38526
17,82,37993
17,83,38502
17,84,39175
17,85,42768
17,86,38700
17,87,35536
17,88,41386
17,89,42527
17,90,45531
17,91,44411
17,92,44334
17,93,46362
17,94,48329
17,95,51188
17,96,56925
17,97,56250
17,98,60042
17,99,58203
17,100,57924
17,101,58937
17,102,60620
17,103,59888
17,104,59888
17,105,61397
17,106,61565
17,107,68131
17,108,61383
17,109,67695
17,110,67836
17,111,57568
17,112,56274
17,113,53868
17,114,59139
17,115,59041
17,116,49841
17,117,52591
17,118,53667
17,119,51719
0,0,0
18,36,43021
18,37,39136
18,38,36089
18,39,40765
18,40,40030
18,41,38869
18,42,40961
18,43,34788
18,44,33071
18,45,33400
18,46,33558
18,47,33839
18,48,31532
18,49,33182
18,50,29394
18,51,33095
18,52,32420
18,53,31467
18,54,27782
18,55,21893
18,56,23328
18,57,24933
18,58,26663
18,59,26989
18,60,28039
18,61,27068
18,62,29462
18,63,29628
18,64,30248
18,65,27540
18,66,27043
18,67,34534
18,68,34244
18,69,34443
18,70,33013
18,71,38517
18,72,36350
18,73,33423
18,74,35216
18,75,34408
18,76,36359
18,77,37050
18,78,36645
18,79,36499
18,80,37913
18,81,38792
18,82,38305
18,83,38479
18,84,41682
18,85,38607
18,86,38262
18,87,41648
18,88,40588
18,89,46489
18,90,44915
18,91,48776
18,92,48208
18,93,42935
18,94,55873
18,95,54989
18,96,57599
18,97,60063
18,98,59732
18,99,59780
18,100,60842
18,101,60842
18,102,60842
18,103,63512
18,104,68536
18,105,72124
18,106,65855
18,107,65826
18,108,65482
18,109,53557
18,110,52238
18,111,54032
18,112,61367
18,113,54445
18,114,49279
18,115,49170
18,116,54463
18,117,53697
18,118,50365
18,119,50286
0,0,0
19,38,42619
19,39,41930
19,40,35557
19,41,34173
19,42,36684
19,43,34904
19,44,33796
19,45,33541
19,46,32752
19,47,31938
19,48,29221
19,49,32330
19,50,28894
19,51,30360
19,52,26714
19,53,22394
19,54,21330
19,55,23865
19,56,27047
19,57,26855
19,58,29223
19,59,31482
19,60,29360
19,61,30257
19,62,29360
19,63,29889
19,64,35282
19,65,34962
19,66,35449
19,67,33777
19,68,34224
19,69,34749
19,70,41940
19,71,37426
19,72,36362
19,73,31997
19,74,31852
19,75,34830
19,76,34941
19,77,34035
19,78,36737
19,79,36067
19,80,36095
19,81,37229
19,82,41927
19,83,44262
19,84,38369
19,85,38514
19,86,38722
19,87,41740
19,88,47345
19,89,44289
19,90,45078
19,91,45287
19,92,45697
19,93,57435
19,94,59430
19,95,58438
19,96,60704
19,97,60224
19,98,61962
19,99,61962
19,100,69056
19,101,72130
19,102,73064
19,103,73990
19,104,68018
19,105,66593
19,106,63139
19,107,51738
19,108,51738
19,109,58878
19,110,58634
19,111,50077
19,112,52653
19,113,52212
19,114,56144
19,115,55477
19,116,49230
19,117,50102
19,118,52645
19,119,51191
0,0,0
20,40,33305
20,41,34796
20,42,31597
20,43,30879
20,44,31457
20,45,29801
20,46,30670
20,47,34570
20,48,29721
20,49,33400
20,50,28217
20,51,22927
20,52,24183
20,53,22962
20,54,25727
20,55,26099
20,56,26832
20,57,30348
20,58,32192
20,59,31665
20,60,32966
20,61,30254
20,62,37740
20,63,33580
20,64,33529
20,65,36255
20,66,32993
20,67,33223
20,68,36876
20,69,38932
20,70,40624
20,71,36178
20,72,32555
20,73,32925
20,74,32117
20,75,35091
20,76,36451
20,77,36279
20,78,32522
20,79,36279
20,80,39672
20,81,39904
20,82,39336
20,83,34548
20,84,39973
20,85,37941
20,86,42139
20,87,44950
20,88,45128
20,89,42625
20,90,44016
20,91,60178
20,92,60256
20,93,59373
20,94,59537
20,95,60260
20,96,64059
20,97,68542
20,98,68278
20,99,69441
20,100,70278
20,101,75036
20,102,66992
20,103,62682
20,104,61264
20,105,54276
20,106,51944
20,107,56684
20,108,51908
20,109,52363
20,110,54281
20,111,50990
20,112,51780
20,113,52258
20,114,55767
20,115,51928
20,116,52228
20,117,48950
20,118,47041
20,119,47928
0,0,0
21,42,31676
21,43,30432
21,44,31109
21,45,32490
21,46,32378
21,47,32508
21,48,28075
21,49,23509
21,50,22736
21,51,24385
21,52,23864
21,53,26106
21,54,27419
21,55,27452
21,56,30397
21,57,32415
21,58,33257
21,59,37627
21,60,37134
21,61,35398
21,62,34684
21,63,34360
21,64,33692
21,65,31808
21,66,34304
21,67,32752
21,68,38630
21,69,38620
21,70,35682
21,71,32976
21,72,32240
21,73,33369
21,74,32889
21,75,35445
21,76,33290
21,77,32985
21,78,35438
21,79,36581
21,80,35413
21,81,36524
21,82,33105
21,83,36513
21,84,37514
21,85,42502
21,86,43367
21,87,43283
21,88,43758
21,89,48846
21,90,57644
21,91,56954
21,92,57918
21,93,58789
21,94,67148
21,95,66251
21,96,65907
21,97,66995
21,98,68217
21,99,70802
21,100,62775
21,101,62299
21,102,61877
